VAR1,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,metro_dist_group
349,485.55292574,Entire home/apt,False,False,2,False,0,0,10,100,1,3.5505375131,1.394272482,159.92594772,8.4681851953,214.99442258,14.981120682,4.85514,52.35136,Close
350,178.09856349,Private room,False,True,2,True,0,0,10,96,1,8.8942062485,0.4494306282,51.350518531,2.7190440762,64.051702117,4.463214756,4.98595,52.31704,Very Close
351,661.30808708,Private room,False,True,4,False,0,1,9,95,2,0.2974726348,0.2736754274,639.0315768,33.837146598,832.9433838,58.040693356,4.89668,52.3717,Very Close
353,329.48234246,Private room,False,True,2,False,0,1,9,97,1,0.3700082753,0.2649952611,581.3305426,30.781838497,753.88049224,52.531477323,4.89735,52.37116,Very Close
354,436.10714035,Entire home/apt,False,False,2,False,1,0,10,95,0,3.3864906699,0.4393454321,130.10242472,6.8890098359,163.58951401,11.399152696,4.84393,52.37781,Very Close
355,722.23654301,Entire home/apt,False,False,4,True,0,0,9,96,1,2.0561439621,0.5829532355,301.53280487,15.966362372,376.12514196,26.208941031,4.89877,52.35508,Very Close
356,399.55006679,Entire home/apt,False,False,4,False,0,0,10,96,2,1.9873365149,1.92431327,225.2973176,11.929642666,281.9011934,19.643280734,4.86394,52.3725,Close
357,602.02001265,Entire home/apt,False,False,2,False,0,0,9,95,1,2.5831449081,0.6132777706,209.95283543,11.11714214,268.60230965,18.71659538,4.90526,52.35124,Very Close
358,319.40571321,Private room,False,True,4,True,0,0,9,96,2,7.401774925,0.32443003,65.418707641,3.4639640372,85.445453908,5.9539621605,4.94785,52.31577,Very Close
359,817.14433014,Entire home/apt,False,False,4,False,0,0,10,89,2,2.202655161,0.4808489268,420.76088802,22.279568597,425.23875459,29.63124822,4.88359,52.35431,Very Close
360,439.85658379,Entire home/apt,False,False,4,False,0,0,10,100,3,4.7452913396,0.7900395774,83.279893248,4.4097256831,103.28982157,7.1973833721,4.93168,52.40876,Very Close
361,546.71572189,Entire home/apt,False,False,3,False,0,0,10,100,2,2.486256085,1.9075886853,242.97417572,12.865644049,313.89728814,21.872814648,4.86311,52.36049,Close
362,1161.1557659,Entire home/apt,False,False,6,False,1,0,9,87,4,1.1433352563,0.4347673983,502.4522398,26.605179953,746.35887962,52.007360534,4.88679,52.36371,Very Close
363,393.45722119,Private room,False,True,2,False,0,0,10,92,1,1.6610220253,1.7328978101,245.29526255,12.988547139,299.31000136,20.856351519,4.87005,52.37812,Close
364,386.19267452,Private room,False,True,2,True,1,0,10,96,1,0.3428061639,0.2704808015,577.53204859,30.580705716,768.6195163,53.558513725,4.89675,52.37111,Very Close
365,540.62287629,Entire home/apt,False,False,2,False,0,0,10,100,1,0.8993193377,0.8442495517,448.72911794,23.760504954,552.56901443,38.503803919,4.88038,52.37106,Very Close
366,614.44004406,Entire home/apt,False,False,4,True,1,0,10,99,2,1.4690753645,0.1869973973,313.57469177,16.603988285,377.34193099,26.293728642,4.90645,52.36286,Very Close
367,196.61144049,Private room,False,True,2,False,1,0,9,84,1,4.4529125398,0.6150929613,101.20523451,5.3588844133,126.0825206,8.7856114331,4.82782,52.37562,Very Close
368,784.10235981,Entire home/apt,False,False,5,False,1,0,8,95,2,1.3407265036,1.3704601767,316.6859584,16.76873192,388.85804946,27.096188345,4.87358,52.37481,Close
369,675.6028402,Private room,False,True,4,False,0,0,10,97,1,1.2216762047,0.6329835979,487.26157105,25.800823949,1077.0087688,75.047520525,4.88339,52.364,Very Close
370,259.41461814,Private room,False,True,3,False,1,0,9,92,1,2.678607793,0.6198871301,199.71892249,10.575249649,254.95948426,17.765943679,4.90647,52.35059,Very Close
371,467.04004874,Private room,False,True,2,False,0,0,10,100,1,1.6450857113,1.272886727,211.26138952,11.186430948,278.85743989,19.43118761,4.88967,52.38787,Close
372,442.66866637,Private room,False,True,2,False,0,0,9,88,1,0.2895266516,0.4493808956,614.65215424,32.546239975,829.49102603,57.8001281,4.89548,52.37539,Very Close
373,436.10714035,Private room,False,True,2,True,0,0,9,94,1,0.2726701727,0.468081537,559.41735095,29.621520439,734.42970806,51.176118697,4.89045,52.37507,Very Close
374,473.13289434,Private room,False,True,2,True,0,0,10,99,1,0.9227962312,0.6789854704,468.19030269,24.790987618,824.84181116,57.476164119,4.88613,52.36612,Very Close
375,371.19490076,Entire home/apt,False,False,2,False,1,0,7,74,1,1.3403735525,0.8435705631,361.58925732,19.146391434,338.11622771,23.560425202,4.91269,52.37442,Very Close
376,298.78377428,Entire home/apt,False,False,2,False,1,0,9,89,1,1.2980229451,0.8133544991,334.81249468,17.728544061,348.35282853,24.273726274,4.91198,52.37485,Very Close
377,143.65055187,Private room,False,True,2,False,0,0,8,81,1,6.5022600689,0.1868052977,72.665539037,3.8476885748,91.111035676,6.3487480493,4.947,52.325,Very Close
378,917.91062264,Entire home/apt,False,False,4,True,0,0,10,96,2,3.6138475672,0.4328047659,123.97635311,6.5646302737,154.83508597,10.789131555,4.84019,52.37578,Very Close
379,165.67853209,Private room,False,True,2,True,0,0,10,98,1,8.7871756902,0.7601124925,52.680687673,2.7894774161,66.066657697,4.6036197598,4.97255,52.31102,Very Close
380,968.29376889,Entire home/apt,False,False,6,False,0,1,10,95,3,2.5809634908,0.8236820946,145.04652125,7.6803096766,181.12982587,12.621386862,4.91,52.394,Very Close
381,548.12176318,Entire home/apt,False,False,3,False,0,0,10,97,2,3.0465151298,1.387819944,176.01929946,9.3203388631,217.09084407,15.127202348,4.8536,52.36038,Close
382,636.70236449,Entire home/apt,False,False,2,True,0,0,10,100,1,1.0877057868,0.4831030837,427.87839176,22.656445149,602.20234287,41.962325653,4.8973,52.3638,Very Close
383,642.56086987,Entire home/apt,False,False,4,False,0,0,10,98,2,1.7850137284,0.8252620114,726.60070151,38.473989937,540.67296141,37.674869829,4.87915,52.35965,Very Close
384,344.24577602,Private room,False,True,2,True,0,0,10,98,1,0.2804455866,0.2733957537,674.74658418,35.72827997,794.48235121,55.360673271,4.89682,52.37215,Very Close
385,373.77264312,Private room,False,True,2,True,1,0,10,98,1,0.9028170368,1.0532112208,431.78645405,22.863379644,598.42554916,41.699153233,4.88281,52.37835,Close
386,737.23431678,Entire home/apt,False,False,2,False,0,0,8,92,1,1.540950936,0.3004920414,297.01162411,15.726962847,349.79677742,24.37434271,4.9097,52.36382,Very Close
387,194.03369812,Private room,False,True,2,False,0,0,10,96,1,11.038044989,0.6165535508,41.642184641,2.204981346,51.798489666,3.6093932835,4.98491,52.2915,Very Close
389,282.84863966,Private room,False,True,2,False,1,0,9,88,1,2.7712160729,1.6374777268,190.51418768,10.087852826,232.70911682,16.215506063,4.856,52.363,Close
390,1130.691538,Entire home/apt,False,False,4,False,0,0,8,96,3,2.2287951962,0.4285827307,290.77804014,15.396890434,356.31687776,24.828672683,4.89683,52.35333,Very Close
391,669.74433483,Entire home/apt,False,False,2,False,0,0,10,95,1,3.1085899422,2.0309185993,138.35517957,7.3259986889,179.2199448,12.488303601,4.93689,52.36534,Kinda Far
392,233.63719448,Private room,False,True,2,True,0,0,9,97,1,4.0910736895,0.2634186961,121.97051356,6.4584197365,155.44830999,10.831861887,4.91716,52.33954,Very Close
393,636.70236449,Entire home/apt,False,False,2,False,0,0,10,98,1,2.6441496003,0.467158335,257.51179763,13.635420789,308.78317164,21.516455653,4.88828,52.34965,Very Close
394,552.80856748,Entire home/apt,False,False,4,False,0,0,9,87,2,9.1866797112,0.6987056383,50.30646946,2.6637609842,62.948817457,4.3863641662,4.97561,52.30793,Very Close
395,368.85149861,Private room,False,True,2,True,0,0,10,99,1,0.7499091279,0.5886138002,488.423473,25.86234743,702.58491575,48.957127753,4.88526,52.3685,Very Close
396,855.3417852,Entire home/apt,False,False,6,False,0,1,10,100,1,2.5809800775,0.8236655685,145.04570426,7.6802664167,181.12899546,12.621328998,4.91,52.394,Very Close
397,675.83718042,Entire home/apt,False,False,4,False,0,1,10,100,1,2.5809768822,0.8236759029,145.04584596,7.6802739196,181.12905418,12.621333089,4.91,52.394,Very Close
398,243.2451433,Private room,False,True,2,False,1,0,9,89,1,7.2568237106,0.3483140226,68.171779464,3.6097410195,86.871137299,6.0533058304,4.94428,52.31603,Very Close
399,391.81683969,Private room,False,True,2,False,0,1,9,89,0,0.9357224285,0.6611870535,468.27906723,24.795687759,885.38669421,61.695018677,4.8862,52.36596,Very Close
400,491.64577133,Entire home/apt,False,False,2,False,1,0,9,92,2,0.7420383544,0.4912928462,501.16182391,26.536851574,845.19467012,58.894380613,4.89452,52.36662,Very Close
401,549.52780447,Private room,False,True,3,False,0,1,8,83,0,0.9715690805,0.6301026675,468.75342424,24.820805278,837.27296765,58.342384988,4.88614,52.36561,Very Close
402,422.74974808,Private room,False,True,4,False,0,0,9,90,1,0.2754348903,0.5105237659,535.31153217,28.345101318,798.09862552,55.612660468,4.89276,52.3757,Very Close
403,438.91922293,Private room,False,True,2,False,1,0,10,95,1,1.2092938884,1.0919718174,275.33215581,14.579020595,382.40144315,26.646282728,4.88609,52.38322,Close
404,368.85149861,Entire home/apt,False,False,2,False,0,0,10,97,1,2.1211189723,1.945726104,174.98190165,9.2654079598,226.30153763,15.769016727,4.87771,52.38981,Close
405,602.02001265,Entire home/apt,False,False,4,False,0,0,9,96,2,3.5638163615,1.358468111,158.6251092,8.3993049312,213.00269535,14.842334264,4.85463,52.35152,Close
406,280.03655707,Private room,False,True,2,True,0,0,10,96,1,4.5932484309,0.7231281133,116.42925548,6.1650064394,143.61900714,10.007579045,4.849,52.342,Very Close
407,447.58981089,Private room,False,True,2,False,0,1,9,93,0,2.1160709673,0.9658406237,213.76868345,11.319193828,253.83141233,17.687338004,4.92088,52.36471,Very Close
408,362.5243128,Private room,False,True,4,True,0,0,9,96,1,4.5939311523,0.1051871237,118.69541464,6.2850010727,147.34187936,10.266994138,4.8704,52.33435,Very Close
409,191.69029597,Private room,False,True,2,False,1,0,9,94,1,6.6488883066,0.4407995498,71.522598792,3.7871691294,89.761199417,6.2546895167,4.94541,52.32278,Very Close
410,626.62573524,Private room,False,True,2,False,1,0,10,100,1,0.533797618,0.3223209297,558.12278424,29.552972272,959.67462932,66.871508875,4.8897,52.36891,Very Close
411,409.39235582,Private room,False,True,2,False,1,0,9,100,1,1.472049269,1.2387197995,358.41728831,18.978433568,467.70202341,32.590149884,4.875,52.366,Close
412,271.60030933,Private room,False,True,2,True,0,0,10,100,1,3.3978644701,2.4223384908,122.32348431,6.4771097726,152.71977315,10.641733514,4.943,52.373,Kinda Far
413,345.41747709,Private room,False,True,2,True,0,0,10,98,1,2.7168173083,1.2687303095,137.70453068,7.2915463975,172.50662242,12.020509639,4.90496,52.39655,Close
414,387.13003539,Entire home/apt,False,False,2,False,0,0,9,95,0,1.879167452,0.2953727421,261.99166388,13.872632684,333.31913316,23.226156752,4.9073,52.35875,Very Close
415,737.23431678,Private room,False,True,4,True,1,0,10,100,2,2.1530099915,1.4911980998,195.95931319,10.376175839,234.644068,16.350336245,4.92432,52.37017,Close
416,765.58948281,Entire home/apt,False,False,4,False,0,0,9,95,3,3.2965734069,1.2266274739,164.19034133,8.6939876702,206.96324366,14.421496581,4.85188,52.3577,Close
417,307.22002203,Private room,False,True,2,True,0,0,10,99,1,3.4881599879,1.9649086815,109.82260383,5.8151798449,138.62853153,9.6598355251,4.90337,52.40395,Close
419,657.32430342,Private room,False,True,4,False,0,1,9,73,2,3.0841225527,0.5317907809,156.45651392,8.2844763699,206.88111991,14.41577408,4.92006,52.35096,Very Close
420,620.76722986,Private room,False,True,4,False,0,1,10,95,2,3.1641595963,0.47673637,152.53434322,8.0767948256,199.8044932,13.922664549,4.9206,52.35031,Very Close
421,618.1894875,Private room,False,True,4,False,0,1,10,93,2,3.1502542207,0.5404882861,152.4686613,8.073316924,200.51637957,13.972269815,4.92124,52.35076,Very Close
422,409.39235582,Entire home/apt,False,False,2,False,0,0,9,94,2,2.9429788856,1.4817144253,182.35185774,9.6556520317,223.58541691,15.579753528,4.8547,52.3611,Close
423,507.58090596,Private room,False,True,3,True,1,0,9,97,2,2.7576080743,0.4766601962,185.43684474,9.8190041428,239.97937854,16.72210836,4.911,52.351,Very Close
424,392.0511799,Entire home/apt,False,False,2,False,0,0,9,90,1,2.7090450913,1.2405762989,170.59825956,9.033291198,215.45646364,15.013316368,4.85342,52.37148,Close
425,737.23431678,Entire home/apt,False,False,4,False,0,0,8,88,1,0.5049749473,0.3384219109,453.95531134,24.037235368,816.93124995,56.924944833,4.89518,52.37759,Very Close
426,501.25372015,Private room,False,True,2,True,1,0,10,96,0,0.3379457652,0.3224488469,694.71049115,36.785382108,801.87445155,55.875765458,4.89769,52.37439,Very Close
427,700.44290301,Entire home/apt,False,False,4,False,1,0,9,93,2,2.7930387249,1.0504146137,163.43678084,8.6540861416,213.12325703,14.850735175,4.92602,52.35826,Close
428,399.55006679,Private room,False,True,2,False,0,0,9,88,0,0.4062584291,0.4456252664,480.79321658,25.458320283,838.38767202,58.420059192,4.89392,52.37685,Very Close
429,300.89283622,Private room,False,True,2,False,1,0,9,89,1,2.8118286448,1.0602656077,162.30021199,8.5939040656,211.52425331,14.739314295,4.92623,52.35815,Close
430,722.70522344,Entire home/apt,False,False,4,False,1,0,8,76,3,2.9559135971,1.6448833374,195.42778102,10.348030858,248.78035734,17.335373225,4.85803,52.35758,Close
431,306.04832095,Private room,False,True,2,False,1,0,9,81,1,2.8993484757,1.6081795662,194.50230805,10.299026449,243.67540743,16.979652971,4.85729,52.35914,Close
432,678.41492278,Entire home/apt,False,False,4,True,0,0,10,97,2,10.729829705,0.5039596499,42.951054202,2.2742868589,53.515396637,3.7290298314,4.98061,52.29306,Very Close
433,418.06294378,Entire home/apt,False,False,2,False,1,0,10,94,0,1.0779615033,0.9387785199,409.67095589,21.692349321,561.42802963,39.121112843,4.88028,52.36755,Very Close
434,482.97518337,Entire home/apt,False,False,2,True,0,0,9,93,1,0.3362210405,0.5644530996,506.50718393,26.819891939,844.24534189,58.828230057,4.89181,52.37615,Very Close
436,968.29376889,Entire home/apt,False,False,6,False,0,1,9,97,2,2.5810130244,0.8236756886,145.04398726,7.6801755002,181.12673785,12.621171684,4.91,52.394,Very Close
437,767.93288496,Entire home/apt,False,False,4,False,1,0,9,90,1,2.1231570889,0.5026921389,300.26092254,15.899015358,367.56344766,25.612349854,4.89783,52.35437,Very Close
438,272.53767019,Private room,False,True,2,True,0,0,10,99,1,1.8217469956,1.4715643125,317.5421712,16.814068957,376.26381429,26.218603919,4.87039,52.36458,Close
439,624.28233309,Entire home/apt,False,False,4,False,1,0,9,87,2,3.57514351,0.7687288634,149.77481644,7.9306760487,188.08165726,13.105800475,4.90378,52.34177,Very Close
441,602.25435287,Entire home/apt,False,False,3,False,1,0,9,96,2,3.5439609688,0.4396085408,155.44992536,8.2311768367,195.03469932,13.590298449,4.89895,52.34158,Very Close
442,358.77486936,Private room,False,True,2,True,0,0,9,95,1,2.7589443083,0.855036157,258.82512258,13.704962217,279.28063217,19.460676256,4.87961,52.34985,Very Close
443,943.68804631,Entire home/apt,False,False,4,False,0,0,10,92,1,2.495648899,0.9764219624,327.571287,17.345117302,316.72739725,22.070020723,4.87623,52.35332,Very Close
444,313.31286762,Private room,False,True,4,False,0,0,10,94,1,0.743948359,0.624809586,485.8601433,25.726617419,676.91947204,47.16872271,4.88395,52.36958,Very Close
445,452.27661519,Private room,False,True,2,True,1,0,10,99,1,1.3351060021,0.5340880619,372.86846629,19.743633044,495.92680777,34.556893466,4.9,52.362,Very Close
446,241.13608136,Private room,False,True,2,False,0,0,10,92,0,8.2320465698,3.4035070562,53.558589364,2.835962894,66.922765592,4.6632745896,5.00633,52.34736,Far
447,393.45722119,Private room,False,True,2,True,1,0,10,100,1,7.3258705358,3.5139902401,59.789307721,3.165883571,77.269432794,5.3842452463,4.9962,52.35446,Far
448,526.09378295,Entire home/apt,False,False,3,False,0,0,8,86,3,2.0966638443,1.5582261423,309.43382773,16.384726783,337.46179756,23.514823567,4.86832,52.36205,Close
449,704.19234645,Entire home/apt,False,False,4,False,0,0,9,100,3,3.7049954688,2.291026103,104.04550605,5.5092786785,131.79593678,9.1837304923,4.89942,52.40631,Kinda Far
450,712.62859419,Entire home/apt,False,False,4,False,0,0,10,97,2,3.4341942414,0.2901789859,147.53943036,7.8123108707,189.13541119,13.179227565,4.91403,52.34515,Very Close
451,553.04290769,Private room,False,True,4,False,1,0,10,100,2,3.8503814116,1.0000776024,140.95316568,7.4635637794,188.58033814,13.140549276,4.84933,52.35133,Close
452,497.73861692,Private room,False,True,3,True,0,0,10,100,0,0.8045956315,0.6302379844,482.98519014,25.574386739,697.097188,48.574734988,4.88521,52.36785,Very Close
453,356.4314672,Entire home/apt,False,False,2,False,1,0,10,93,0,0.0996535013,0.3069820703,730.70113315,38.691110517,789.75333798,55.031148825,4.89201,52.37383,Very Close
454,1167.2486115,Entire home/apt,False,False,4,True,0,0,10,98,2,1.9760760948,0.3541166133,488.22192239,25.851675191,455.01448547,31.706063986,4.88691,52.35588,Very Close
455,860.26292972,Entire home/apt,False,False,4,False,0,0,10,95,2,1.0923607673,0.5645858864,483.97202865,25.626640493,846.37700956,58.976767727,4.88552,52.36458,Very Close
456,276.52145385,Private room,False,True,2,False,0,0,10,96,1,3.0114927176,0.8971712911,141.18469549,7.4758234366,178.46163941,12.43546379,4.85088,52.3813,Very Close
458,436.10714035,Private room,False,True,2,False,0,0,9,92,1,1.4781001973,1.4540093671,296.32394451,15.690549755,386.16084207,26.908243053,4.87148,52.37205,Close
459,362.5243128,Private room,False,True,2,True,1,0,10,98,1,1.3437307396,0.5177519728,569.23924046,30.141596015,842.75666924,58.724497204,4.88402,52.36251,Very Close
461,423.92144916,Private room,False,True,2,False,0,1,10,100,0,0.8976368473,0.7183518332,459.40928439,24.326026864,685.08607129,47.737783095,4.88446,52.36714,Very Close
462,521.17263844,Private room,False,True,3,False,0,1,9,86,0,0.8214128172,0.6332404988,483.89567966,25.622597764,720.61922628,50.213784458,4.88577,52.36737,Very Close
463,491.64577133,Entire home/apt,False,False,3,False,0,0,9,99,2,11.037736036,0.6272364874,41.345814739,2.1892883628,51.387307564,3.5807415231,4.99811,52.2977,Very Close
464,374.9443442,Private room,False,True,2,False,0,1,9,82,0,0.9487880965,0.7734100398,448.33837233,23.739814715,669.05132243,46.620458725,4.88368,52.36695,Very Close
465,718.95578,Entire home/apt,False,False,2,False,1,0,9,97,1,3.9108519745,0.9328881519,137.876149,7.3006337019,184.28540705,12.841272298,4.84832,52.35123,Very Close
466,301.12717643,Private room,False,True,2,True,1,0,10,96,1,1.6265889741,0.5739458151,353.5061143,18.718383641,421.31066045,29.357532969,4.89903,52.35907,Very Close
467,277.69315492,Private room,False,True,2,True,0,0,10,97,1,1.3605492938,0.8221647565,314.7246812,16.664880989,389.15263628,27.116715578,4.91262,52.37062,Very Close
468,331.82574462,Private room,False,True,2,True,1,0,10,96,1,1.0935841673,0.6136814818,474.69780583,25.135564233,857.84916324,59.776163901,4.88485,52.3648,Very Close
469,228.71604996,Private room,False,True,2,False,1,0,10,90,1,6.0039371954,1.1893164742,81.10985617,4.2948207778,100.42924642,6.9980543806,4.817,52.346,Close
470,798.63145314,Entire home/apt,False,False,4,False,1,0,10,98,3,1.4741747278,1.2204331264,232.88245188,12.331280566,304.8872503,21.244982249,4.88713,52.38597,Close
471,228.71604996,Private room,False,True,2,False,1,0,10,96,1,6.0039519522,1.1893264833,81.109645446,4.2948096199,100.42898347,6.9980360574,4.817,52.346,Close
472,239.49569986,Private room,False,True,2,True,1,0,9,93,1,9.3480299457,0.7445803901,49.419800996,2.6168112999,61.794446538,4.3059259398,4.9765,52.30652,Very Close
473,301.12717643,Private room,False,True,2,False,1,0,10,92,1,5.4162755237,0.5772118078,96.077558641,5.0873705691,120.03956406,8.3645295271,4.87746,52.3255,Very Close
474,577.41429007,Private room,False,True,3,True,1,0,10,98,2,2.4108679577,0.2515066607,304.05311565,16.099814503,362.72550808,25.275235264,4.88846,52.35175,Very Close
475,368.85149861,Entire home/apt,False,False,2,False,0,0,10,98,1,3.608388448,0.7500055296,148.42220322,7.8590542799,186.17770075,12.973130046,4.9035,52.34143,Very Close
476,363.46167366,Private room,False,True,2,False,1,0,10,94,1,1.4922559401,1.5041949741,286.15873809,15.152295321,354.44572756,24.698288245,4.87123,52.37409,Close
477,387.13003539,Private room,False,True,2,True,1,0,10,99,1,1.3951070045,0.6533778129,532.89651837,28.217224732,766.39786796,53.403706073,4.88201,52.36269,Very Close
478,331.82574462,Private room,False,True,2,True,1,0,10,99,1,1.2006366563,0.4946169397,513.20987343,27.174803802,1044.5068893,72.782742799,4.88535,52.36354,Very Close
479,774.26007077,Entire home/apt,False,False,4,False,0,0,10,100,3,3.2429234177,0.8299651282,195.8554566,10.370676564,224.95765036,15.675372728,4.87513,52.34624,Very Close
480,337.91859021,Private room,False,True,2,True,1,0,10,99,1,1.3612904337,0.6180706859,534.07208014,28.279471509,818.7661869,57.05280588,4.88263,52.36281,Very Close
481,270.42860825,Private room,False,True,2,True,1,0,10,99,1,5.3037448946,0.4203411204,94.07411526,4.9812869108,117.90059811,8.2154833024,4.82831,52.34679,Very Close
482,280.03655707,Private room,False,True,2,False,1,0,10,93,1,2.4773845418,1.4363972018,167.60349665,8.874716512,209.8052648,14.619532702,4.859,52.381,Close
483,798.63145314,Entire home/apt,False,False,4,False,0,0,9,98,4,3.6449349183,1.6912301462,123.36672361,6.5323499865,159.07196098,11.084363102,4.93789,52.3553,Close
484,743.56150259,Entire home/apt,False,False,2,True,0,0,10,98,1,1.5777312456,0.3174337693,451.98711404,23.933018013,462.89118803,32.254923953,4.8948,52.35909,Very Close
485,288.70714503,Private room,False,True,2,False,1,0,8,75,1,0.6803930073,0.4493960664,610.1668379,32.308739494,958.13892341,66.764498678,4.89037,52.36735,Very Close
486,384.78663323,Entire home/apt,False,False,2,False,0,0,10,98,1,1.4441892411,1.3576806429,324.05254939,17.158797808,431.27080199,30.051569961,4.87324,52.36868,Close
487,878.77580672,Private room,False,True,4,False,0,0,9,88,1,0.1885288279,0.1807682543,639.59741932,33.867108335,994.77013496,69.317014201,4.895,52.372,Very Close
489,614.44004406,Private room,False,True,2,True,0,0,10,99,1,3.8377111456,2.8134863633,109.15362826,5.7797571436,137.28396289,9.5661440478,4.94942,52.37194,Kinda Far
490,337.68424999,Entire home/apt,False,False,2,False,0,0,10,100,1,2.6228772567,1.3433485673,158.27971883,8.3810162814,199.45549411,13.898345791,4.85734,52.382,Close
491,489.30236918,Entire home/apt,False,False,2,False,0,0,8,93,1,1.0632696221,1.1958198961,373.36611599,19.769983926,446.97471968,31.145841539,4.88018,52.3786,Close
492,764.41778174,Private room,False,True,4,False,0,0,10,94,2,1.2367465026,1.0518418775,396.78588235,21.010076116,542.34269073,37.79121897,4.8787,52.36646,Close
493,196.61144049,Private room,False,True,2,False,0,0,9,94,1,7.0837113276,3.4133063845,61.750098927,3.2697087682,77.90751533,5.4287077554,4.99264,52.35477,Far
494,1044.688679,Entire home/apt,False,False,4,False,0,0,8,91,2,0.2877071439,0.070880534,615.70232291,32.601847103,830.7788265,57.88986389,4.89192,52.37075,Very Close
495,394.39458205,Entire home/apt,False,False,2,False,0,0,10,90,1,5.1456109076,1.4258260484,89.114305357,4.7186616809,112.05904576,7.80843553,4.94932,52.34234,Close
496,721.53352237,Entire home/apt,False,False,4,False,0,0,9,96,2,3.9948285111,1.0167929638,135.63467796,7.1819463208,173.89829859,12.117483637,4.849,52.34956,Close
497,556.55801092,Private room,False,True,4,False,0,0,7,82,1,0.5999995685,0.1459595422,460.42577326,24.379850625,658.32887235,45.873302977,4.89818,52.37764,Very Close
498,762.07437958,Private room,False,True,2,True,0,0,10,90,1,0.7569701024,0.9213972389,484.322548,25.645200726,605.45975781,42.189307012,4.88498,52.37788,Very Close
499,337.91859021,Private room,False,True,2,True,1,0,10,96,1,1.2314256802,0.5137138802,518.39451908,27.449334234,1435.1024008,100,4.88483,52.36339,Very Close
500,890.9614979,Entire home/apt,False,False,4,False,0,0,10,98,2,3.9632439437,0.8068746128,141.88746814,7.5130357153,177.39855725,12.361386696,4.85606,52.34576,Very Close
501,410.5640569,Private room,False,True,4,False,0,1,9,91,1,4.6970223695,3.4063201159,91.805992859,4.8611883226,115.06967088,8.0182202198,4.95995,52.36284,Far
503,175.75516134,Private room,False,True,2,False,1,0,10,95,1,8.377399285,3.7225458648,52.515510638,2.7807311823,65.634425424,4.5735011932,5.00974,52.34934,Far
504,280.03655707,Private room,False,True,2,True,1,0,9,96,1,1.9072743505,0.6846673932,298.27709667,15.79397046,382.09583545,26.624987544,4.90108,52.3568,Very Close
505,386.89569517,Entire home/apt,False,False,2,False,0,0,10,97,0,2.9789062539,1.458253469,126.65474165,6.7064527264,159.25201314,11.096909395,4.905,52.399,Close
506,522.34433951,Entire home/apt,False,False,4,False,0,0,9,100,1,2.9054047863,1.5339842203,187.33162851,9.9193342025,229.70721617,16.006329307,4.85569,52.36068,Close
507,196.61144049,Private room,False,True,2,False,0,0,9,92,1,4.2882700074,1.2556685083,93.047798514,4.9269427572,115.27201154,8.0323196086,4.946,52.39416,Close
508,288.70714503,Private room,False,True,2,True,1,0,9,98,1,1.8418085686,0.5281244288,291.34859852,15.427101879,368.16036958,25.653944233,4.90276,52.35777,Very Close
509,921.66006608,Entire home/apt,False,False,4,False,0,0,10,95,2,1.6015873642,1.5008579628,311.45230619,16.491606558,432.99238012,30.171532002,4.87157,52.36744,Close
510,362.5243128,Entire home/apt,False,False,4,True,0,1,10,100,2,7.6932272926,3.7769777831,58.319628421,3.0880630755,72.097307053,5.0238440834,4.78027,52.37688,Far
511,734.89091463,Entire home/apt,False,False,2,False,0,0,9,97,1,0.5545413209,0.3462387609,432.07402258,22.878606588,756.20577452,52.693506338,4.89493,52.37809,Very Close
512,393.45722119,Entire home/apt,False,False,2,False,0,0,7,75,1,0.8294274664,0.9038613909,382.86101202,20.27274498,542.96810363,37.83479864,4.8869,52.37965,Very Close
513,531.95228833,Entire home/apt,False,False,4,False,0,0,10,92,3,2.5254227603,1.2998043442,168.33062695,8.9132185446,210.31698215,14.655189904,4.85711,52.37872,Close
514,295.26867106,Private room,False,True,2,False,0,0,10,100,1,6.4790341065,4.0957115117,66.591012028,3.5260383334,83.261919125,5.8018103153,4.9868,52.36314,Very Far
515,368.85149861,Private room,False,True,2,False,0,0,9,87,0,0.4995517654,0.0452202367,621.87998808,32.928958579,741.27439947,51.653066642,4.9002,52.3721,Very Close
516,196.61144049,Private room,False,True,2,False,0,0,10,90,1,7.9727382931,0.5854193886,57.077354965,3.0222838706,71.265673436,4.9658946565,4.98085,52.32582,Very Close
517,276.28711363,Private room,False,True,2,False,1,0,10,93,1,1.1803151435,1.0179451878,277.50451157,14.694048276,381.97159668,26.616330407,4.88739,52.38325,Close
518,378.69378764,Entire home/apt,False,False,2,True,0,0,10,99,1,3.6980082835,2.443507005,117.22297548,6.2070344408,149.41542442,10.411481741,4.94486,52.36318,Kinda Far
519,510.15864833,Private room,False,True,2,False,1,0,10,100,1,7.8971246071,3.3495070909,55.840103456,2.9567705811,70.009122838,4.8783364029,5.00232,52.34941,Far
520,700.44290301,Entire home/apt,False,False,4,False,0,0,10,96,2,1.9940523835,0.2005759773,428.46869745,22.687702227,496.69966502,34.610747271,4.89139,52.35534,Very Close
521,381.03718979,Private room,False,True,2,False,0,0,10,96,1,1.1540346975,0.2640954345,470.28270219,24.901781561,581.91469804,40.548653372,4.89313,52.36286,Very Close
